dmdcode,bnf
17603611000001106,01030500
17605111000001102,07050100
17605411000001107,07050100
17608111000001107,07050100
17608311000001109,07050100
17608511000001103,06010102
17608611000001104,07050100
17608911000001105,07050100
17609111000001100,07050100
17609511000001109,06010151
17609611000001108,07050100
17610011000001107,07050100
17610311000001105,07050100
17610711000001109,07050100
17611211000001108,07050100
17611411000001107,07050100
17611711000001101,07050100
17612011000001106,07050100
17612311000001109,07050100
176135001000027108,10030250
176145001000027109,10030250
176165001000027103,04070130
17617811000001102,09060400
176195001000027101,02020100
17621211000001102,02060200
176215001000027104,03090200
17624711000001107,01050100
176275001000027107,03080000
17629311000001109,02060100
17631011000001109,09040300
17631311000001107,01030500
17631411000001100,01030500
176335001000027101,09060200
17634311000001105,10030250
176345001000027100,09060700
17636511000001105,09060400
176405001000027100,06010400
176475001000027106,04070100
176495001000027102,10010500
1765001000027105,04090200
176505001000027108,04070100
176535001000027104,04070100
17655001000027108,01040200
17658011000001102,03070000
17662611000001100,01060400
17665001000027104,09040300
17665611000001109,08020200
17666011000001106,02060200
17666911000001105,08020200
17668011000001105,04070200
17674711000001106,03030300
17689811000001108,04020102
176911000001104,01030100
176915001000027100,01010100
176925001000027109,01010104
17725001000027104,07040400
177305001000027106,09045000
17735001000027102,02040000
17745001000027101,02040000
177475001000027107,01010303
177705001000027105,04010200
177775001000027104,02040000
177825001000027101,04090400
17799811000001102,02040000
178011000001104,04010100
17805001000027109,02020100
178055001000027105,07040300
17811000001106,10010100
178175001000027103,03010300
17828611000001101,04020102
178295001000027105,02050501
17830011000001109,03110000
178305001000027103,02050501
178411000001108,01060400
17845711000001100,06010600
178485001000027107,09010101
17849411000001109,04070100
178611000001106,04020200
17872811000001100,06030200
17873211000001107,06030200
17873811000001108,06030200
178745001000027109,10010110
178775001000027105,02130000
178785001000027100,10030200
178795001000027101,02130000
17879711000001102,02090000
178811000001105,10010100
178945001000027101,07020200
17905001000027104,02120700
17925001000027106,01010101
17927011000001101,03010101
179311000001107,02050400
17933111000001105,03010200
179385001000027102,04020100
179415001000027108,04060000
179455001000027103,03010101
179475001000027100,09060600
1795001000027107,02020200
179511000001101,04010100
17952311000001101,04070100
17955001000027107,04080100
179585001000027104,03010102
179611000001102,09050101
179615001000027105,04020100
17967011000001108,04030400
17967411000001104,04030400
17968211000001104,04030400
17970111000001100,06010202
179785001000027103,03090100
179795001000027104,03010200
179805001000027104,03010200
17983511000001107,09020102
179895001000027101,09040300
17995211000001109,09060400
17995311000001101,07020250
179985001000027108,09040300
17999911000001103,04080100
180111000001105,02060100
18022911000001103,09010102
18023711000001108,09010102
18029211000001104,08030402
18030711000001101,07030202
18038011000001101,10010301
18042311000001102,04090100
18042611000001107,04090400
18044211000001101,08020200
18044411000001102,08020200
18044811000001100,08020200
18045411000001101,04090100
18045511000001102,04090100
180465001000027105,01010103
18048711000001100,06010102
180495001000027107,01010103
180511000001101,01020300
180515001000027104,01070200
180535001000027105,06030000
180555001000027109,09060750
180575001000027107,09060750
180595001000027103,09060700
180611000001102,10010100
18062811000001104,10030250
18065001000027102,04030200
18068111000001109,04070100
18069311000001100,02040000
180705001000027100,09060100
18070611000001107,06040101
18071311000001107,03010200
180725001000027107,09060100
18075611000001104,04070100
180795001000027102,01060200
18080211000001103,04070100
180805001000027102,01060200
18082911000001106,02090000
18083611000001105,09060200
18083711000001101,04065500
18093811000001105,06040101
180955001000027104,04090200
18100111000001100,03010504
181065001000027109,01050100
18109911000001108,06040101
1811000001101,04030100
18110811000001109,03010504
181115001000027104,01060400
181125001000027108,03020000
181135001000027105,03020000
181165001000027100,06060200
181235001000027107,09045001
18129311000001101,01060100
181311000001102,10010402
18137311000001109,09050202
181375001000027101,01070100
181385001000027106,01070100
181395001000027105,01070100
18141911000001101,06010202
181425001000027109,02020400
181435001000027106,03090100
181445001000027107,03090100
181455001000027105,03090100
18146611000001100,09050202
18148611000001104,04030400
18148811000001100,04030400
1815001000027109,04090100
18150311000001109,06010151
181525001000027103,02060200
18153311000001103,09040402
181535001000027101,02060200
181545001000027100,02060200
181565001000027106,02060200
18157711000001109,09060400
181605001000027100,04070100
181611000001107,02040000
181645001000027105,04020100
18168011000001100,01020200
181685001000027101,07040300
181705001000027106,04020100
18172111000001108,07020250
181785001000027105,04010100
181795001000027109,04070200
181811000001106,09040402
181911000001101,01030100
181955001000027107,09040100
18195911000001109,04080100
181975001000027105,09040100
181985001000027100,09040100
181995001000027101,01030100
182011000001108,04010200
182025001000027102,07040400
182035001000027100,06040102
182045001000027104,07040400
182105001000027102,09040100
182175001000027108,02040000
182185001000027103,02040000
182195001000027104,02040000
18232311000001105,09040251
18232911000001106,09040251
18233711000001101,10010100
18242411000001102,06010600
18242711000001108,01050100
18244111000001104,01060500
18244311000001102,04105100
182445001000027108,09040100
18245411000001105,09040200
182455001000027106,09040100
18245811000001107,10010100
18245911000001102,07040150
182465001000027102,10010100
182475001000027109,09040100
182485001000027104,04065600
182495001000027100,09040100
18249511000001107,02060100
18250711000001106,07040250
18256011000001107,02060100
182575001000027100,09040100
182611000001101,10010100
18261811000001103,03020000
18262811000001107,03040300
18267711000001102,03040300
18274011000001104,06050101
18287911000001103,09040250
18289911000001105,03040300
18290011000001102,02080200
18290311000001104,02090000
18290811000001108,09050202
18291011000001106,09050202
18291211000001101,09050202
182965001000027104,09040100
182975001000027106,02060200
182985001000027101,02060200
18298711000001103,10010500
18299411000001101,10010100
183045001000027107,04020100
183065001000027101,04020100
18306811000001100,01050100
18307211000001104,06030200
183075001000027108,03010400
183085001000027103,04070200
18308511000001102,01050100
183105001000027109,01020200
18311000001101,09045002
18311411000001106,02060200
18311611000001109,02060200
18315001000027102,01020300
183155001000027101,01030500
183235001000027103,09070000
18325001000027106,01020300
183255001000027104,09070000
183295001000027105,09040000
183311000001101,04070100
183315001000027101,09020201
183335001000027107,09010300
183345001000027108,09010300
18334511000001103,06010600
18335001000027108,01020300
183355001000027106,09010300
18337711000001101,06010600
183385001000027104,09010300
183395001000027100,09010300
183445001000027103,09040300
183465001000027109,09040300
183485001000027107,09040300
18350511000001106,02060100
183511000001107,04090200
18351111000001108,02060100
18351411000001103,02060100
183515001000027103,09040300
18351611000001100,02060100
18352011000001104,02060100
18352211000001109,02060100
18352411000001108,02060100
18352611000001106,02060100
18353011000001108,02060100
183545001000027105,09040300
18356411000001109,09040253
183575001000027106,09040300
18357711000001100,09040253
18357811000001108,09040300
18357911000001103,02060100
18358011000001101,02060100
183755001000027107,04010100
183765001000027103,09040300
18376811000001109,10030250
18395001000027101,03040300
184055001000027108,04020100
18414111000001105,09040254
18414311000001107,09040254
18415001000027106,04070401
184211000001107,03010300
184265001000027106,02060100
184285001000027109,09010300
184295001000027108,06040110
18430811000001103,08020200
184311000001104,04080100
184315001000027104,07040500
184335001000027105,07040500
